Timestamp	Lambda3	Lambda4	Lambda5	Lambda6	Lambda7	Lambda9	Lambda10	Lambda11	Lambda12
17/1/2023 16:29:02.28555	"152,340,363"	"152,718,125"	"153,066,587"	"153,445,053"	"153,885,662"	"154,684,572"	"155,055,608"	"155,452,544"	"155,826,584"
17/1/2023 16:29:02.78555	"152,340,146"	"152,718,156"	"153,066,510"	"153,445,070"	"153,885,705"	"154,684,477"	"155,055,505"	"155,452,452"	"155,826,627"
17/1/2023 16:29:03.28555	"152,340,234"	"152,718,263"	"153,066,503"	"153,445,065"	"153,885,579"	"154,684,428"	"155,055,579"	"155,452,487"	"155,826,524"
17/1/2023 16:29:03.78555	"152,340,119"	"152,718,188"	"153,066,496"	"153,445,095"	"153,885,797"	"154,684,523"	"155,055,497"	"155,452,387"	"155,826,468"
17/1/2023 16:29:04.28555	"152,340,208"	"152,718,071"	"153,066,246"	"153,445,170"	"153,885,632"	"154,684,419"	"155,055,429"	"155,452,419"	"155,826,458"
17/1/2023 16:29:04.78555	"152,340,189"	"152,718,117"	"153,066,369"	"153,444,984"	"153,885,641"	"154,684,348"	"155,055,441"	"155,452,386"	"155,826,463"
17/1/2023 16:29:05.28555	"152,340,181"	"152,718,130"	"153,066,317"	"153,445,094"	"153,885,627"	"154,684,477"	"155,055,502"	"155,452,382"	"155,826,500"
17/1/2023 16:29:05.78555	"152,337,167"	"152,716,450"	"153,060,610"	"153,436,205"	"153,871,455"	"154,661,875"	"155,030,170"	"155,423,709"	"155,802,213"
17/1/2023 16:29:06.28555	"152,323,522"	"152,701,517"	"153,047,198"	"153,436,205"	"153,852,248"	"154,634,288"	"155,002,027"	"155,394,655"	"155,771,865"
17/1/2023 16:29:06.78555	"152,324,581"	"152,707,789"	"153,064,323"	"153,436,205"	"153,879,123"	"154,674,845"	"155,053,263"	"155,456,924"	"155,832,661"
17/1/2023 16:29:07.28555	"152,268,741"	"152,635,199"	"152,978,242"	"153,357,238"	"153,798,315"	"154,604,468"	"154,983,099"	"155,396,240"	"155,786,686"
17/1/2023 16:29:07.78555	"152,290,073"	"152,662,253"	"153,007,390"	"153,386,454"	"153,826,860"	"154,630,985"	"155,003,704"	"155,404,086"	"155,785,511"
17/1/2023 16:29:08.28555	"152,275,004"	"152,649,897"	"152,996,028"	"153,386,454"	"153,822,043"	"154,627,139"	"155,000,157"	"155,400,651"	"155,782,765"
17/1/2023 16:29:08.78555	"152,292,307"	"152,668,399"	"153,017,496"	"153,386,454"	"153,840,102"	"154,643,846"	"155,017,470"	"155,418,899"	"155,800,032"
17/1/2023 16:29:09.28555	"152,292,159"	"152,668,230"	"153,017,990"	"153,386,454"	"153,845,140"	"154,650,230"	"155,023,387"	"155,424,674"	"155,805,612"
17/1/2023 16:29:09.78555	"152,291,691"	"152,667,459"	"153,017,409"	"153,386,454"	"153,844,182"	"154,649,316"	"155,022,387"	"155,423,612"	"155,803,998"
17/1/2023 16:29:10.28555	"152,291,681"	"152,667,367"	"153,017,387"	"153,386,454"	"153,844,173"	"154,649,170"	"155,022,227"	"155,423,229"	"155,803,628"
17/1/2023 16:29:10.78555	"152,291,632"	"152,667,462"	"153,017,131"	"153,386,454"	"153,844,023"	"154,649,043"	"155,022,029"	"155,423,147"	"155,803,432"
17/1/2023 16:29:11.28555	"152,291,667"	"152,667,369"	"153,017,254"	"153,386,454"	"153,843,829"	"154,648,945"	"155,021,919"	"155,422,964"	"155,803,375"
17/1/2023 16:29:11.78555	"152,291,621"	"152,667,454"	"153,017,330"	"153,386,454"	"153,843,975"	"154,648,844"	"155,021,879"	"155,422,968"	"155,803,277"
17/1/2023 16:29:12.28555	"152,291,581"	"152,667,406"	"153,017,162"	"153,386,454"	"153,843,929"	"154,648,847"	"155,021,820"	"155,422,873"	"155,803,308"
17/1/2023 16:29:12.78555	"152,291,730"	"152,667,380"	"153,017,247"	"153,386,454"	"153,844,040"	"154,648,835"	"155,021,792"	"155,422,867"	"155,803,265"
17/1/2023 16:29:13.28555	"152,291,731"	"152,667,376"	"153,017,261"	"153,386,454"	"153,843,985"	"154,648,826"	"155,021,814"	"155,422,760"	"155,803,259"
17/1/2023 16:29:13.78555	"152,291,657"	"152,667,475"	"153,017,126"	"153,386,454"	"153,843,950"	"154,648,809"	"155,021,892"	"155,422,583"	"155,803,222"
17/1/2023 16:29:14.28555	"152,291,676"	"152,667,464"	"153,017,307"	"153,386,454"	"153,843,978"	"154,648,826"	"155,021,841"	"155,422,790"	"155,803,155"
17/1/2023 16:29:14.78555	"152,291,777"	"152,667,481"	"153,017,220"	"153,386,454"	"153,844,029"	"154,648,815"	"155,021,815"	"155,422,781"	"155,803,126"
17/1/2023 16:29:15.28555	"152,291,772"	"152,667,523"	"153,017,407"	"153,386,454"	"153,843,906"	"154,648,872"	"155,021,816"	"155,422,777"	"155,803,052"
17/1/2023 16:29:15.78555	"152,291,790"	"152,667,634"	"153,017,265"	"153,386,454"	"153,843,960"	"154,648,897"	"155,021,962"	"155,422,942"	"155,803,143"
17/1/2023 16:29:16.28555	"152,291,697"	"152,667,519"	"153,017,327"	"153,386,454"	"153,843,999"	"154,648,824"	"155,021,837"	"155,422,880"	"155,803,119"
17/1/2023 16:29:16.78555	"152,291,821"	"152,667,662"	"153,017,418"	"153,386,454"	"153,844,023"	"154,648,866"	"155,021,805"	"155,422,718"	"155,803,246"
17/1/2023 16:29:17.28555	"152,291,878"	"152,667,491"	"153,017,390"	"153,386,454"	"153,843,955"	"154,648,884"	"155,021,870"	"155,422,662"	"155,803,109"
17/1/2023 16:29:17.78555	"152,291,650"	"152,667,511"	"153,017,335"	"153,386,454"	"153,844,087"	"154,648,865"	"155,021,842"	"155,422,772"	"155,803,002"
17/1/2023 16:29:18.28555	"152,291,919"	"152,667,540"	"153,017,429"	"153,386,454"	"153,844,060"	"154,648,957"	"155,021,984"	"155,422,786"	"155,803,088"
17/1/2023 16:29:18.78555	"152,291,840"	"152,667,550"	"153,017,474"	"153,386,454"	"153,844,039"	"154,648,906"	"155,021,882"	"155,422,796"	"155,803,187"
17/1/2023 16:29:19.28555	"152,291,891"	"152,667,567"	"153,017,417"	"153,386,454"	"153,844,090"	"154,648,914"	"155,021,898"	"155,422,732"	"155,802,978"
17/1/2023 16:29:19.78555	"152,291,861"	"152,667,564"	"153,017,491"	"153,386,454"	"153,844,046"	"154,648,834"	"155,021,816"	"155,422,633"	"155,803,065"
17/1/2023 16:29:20.28555	"152,291,891"	"152,667,665"	"153,017,476"	"153,386,454"	"153,843,946"	"154,648,816"	"155,021,837"	"155,422,675"	"155,803,140"
17/1/2023 16:29:20.78555	"152,291,857"	"152,667,526"	"153,017,342"	"153,386,454"	"153,844,026"	"154,648,888"	"155,021,859"	"155,422,563"	"155,803,045"
17/1/2023 16:29:21.28555	"152,291,820"	"152,667,603"	"153,017,544"	"153,386,454"	"153,844,126"	"154,648,901"	"155,021,974"	"155,423,105"	"155,803,123"
17/1/2023 16:29:21.78555	"152,291,958"	"152,667,602"	"153,017,516"	"153,386,454"	"153,844,077"	"154,648,863"	"155,021,885"	"155,422,843"	"155,802,991"
17/1/2023 16:29:22.28555	"152,291,925"	"152,667,524"	"153,017,445"	"153,386,454"	"153,843,983"	"154,648,901"	"155,021,804"	"155,422,807"	"155,803,081"
17/1/2023 16:29:22.78555	"152,291,926"	"152,667,567"	"153,017,455"	"153,386,454"	"153,844,019"	"154,648,935"	"155,021,925"	"155,422,895"	"155,803,090"
17/1/2023 16:29:23.28555	"152,291,827"	"152,667,851"	"153,017,595"	"153,386,454"	"153,844,083"	"154,648,899"	"155,021,875"	"155,422,728"	"155,803,030"
17/1/2023 16:29:23.78555	"152,277,109"	"152,650,732"	"152,997,615"	"153,386,454"	"153,819,557"	"154,618,102"	"154,988,514"	"155,386,829"	"155,764,542"
17/1/2023 16:29:24.28555	"152,252,302"	"152,616,247"	"152,959,730"	"153,386,454"	"153,788,133"	"154,605,558"	"154,988,514"	"155,406,779"	"155,801,152"
17/1/2023 16:29:24.78555	"152,294,474"	"152,672,291"	"153,020,428"	"153,386,454"	"153,834,873"	"154,637,933"	"154,988,514"	"155,431,108"	"155,821,042"
17/1/2023 16:29:25.28555	"152,292,753"	"152,664,070"	"152,997,829"	"153,365,163"	"153,827,598"	"154,644,111"	"155,024,109"	"155,430,503"	"155,818,613"
17/1/2023 16:29:25.78555	"152,284,633"	"152,658,521"	"153,005,565"	"153,365,163"	"153,825,545"	"154,631,438"	"155,010,177"	"155,420,175"	"155,809,215"
17/1/2023 16:29:26.28555	"152,301,171"	"152,667,551"	"153,010,188"	"153,365,163"	"153,854,615"	"154,634,995"	"155,009,075"	"155,414,567"	"155,801,506"
17/1/2023 16:29:26.78555	"152,311,643"	"152,677,641"	"153,019,287"	"153,365,163"	"153,836,440"	"154,641,730"	"155,015,699"	"155,419,347"	"155,805,466"
17/1/2023 16:29:27.28555	"152,312,578"	"152,678,917"	"153,021,228"	"153,399,231"	"153,836,663"	"154,637,956"	"155,012,258"	"155,417,481"	"155,804,872"
17/1/2023 16:29:27.78555	"152,309,007"	"152,678,135"	"153,023,322"	"153,399,231"	"153,877,891"	"154,662,273"	"155,030,847"	"155,436,177"	"155,823,807"
17/1/2023 16:29:28.28555	"152,288,594"	"152,658,508"	"153,006,514"	"153,399,231"	"153,846,095"	"154,612,937"	"154,987,422"	"155,392,936"	"155,780,256"
17/1/2023 16:29:28.78555	"152,336,524"	"152,723,568"	"153,084,032"	"153,464,658"	"153,906,054"	"154,686,322"	"155,043,584"	"155,434,051"	"155,805,987"
17/1/2023 16:29:29.28555	"152,347,801"	"152,734,454"	"153,094,709"	"153,485,596"	"153,923,331"	"154,711,868"	"155,076,810"	"155,467,808"	"155,839,159"
17/1/2023 16:29:29.78555	"152,364,891"	"152,749,340"	"153,108,043"	"153,498,715"	"153,935,865"	"154,723,007"	"155,088,268"	"155,480,764"	"155,854,322"
17/1/2023 16:29:30.28555	"152,343,277"	"152,729,329"	"153,088,315"	"153,478,237"	"153,915,021"	"154,703,666"	"155,069,025"	"155,461,339"	"155,833,800"
17/1/2023 16:29:30.78555	"152,349,015"	"152,734,024"	"153,092,705"	"153,482,493"	"153,919,233"	"154,706,278"	"155,069,812"	"155,459,021"	"155,828,825"
17/1/2023 16:29:31.28555	"152,348,218"	"152,733,157"	"153,091,721"	"153,481,934"	"153,918,721"	"154,707,227"	"155,071,444"	"155,461,637"	"155,831,973"
17/1/2023 16:29:31.78555	"152,347,787"	"152,732,835"	"153,091,271"	"153,481,370"	"153,917,952"	"154,706,133"	"155,070,312"	"155,460,774"	"155,831,312"
17/1/2023 16:29:32.28555	"152,347,802"	"152,732,678"	"153,091,065"	"153,481,079"	"153,917,726"	"154,705,935"	"155,070,329"	"155,460,315"	"155,830,825"
17/1/2023 16:29:32.78555	"152,347,551"	"152,732,360"	"153,090,941"	"153,481,064"	"153,917,797"	"154,706,023"	"155,070,228"	"155,460,455"	"155,830,940"
17/1/2023 16:29:33.28555	"152,347,263"	"152,732,320"	"153,090,539"	"153,480,278"	"153,917,464"	"154,705,859"	"155,070,108"	"155,460,469"	"155,830,831"
17/1/2023 16:29:33.78555	"152,347,305"	"152,732,146"	"153,090,596"	"153,480,555"	"153,917,436"	"154,705,626"	"155,069,796"	"155,460,189"	"155,830,743"
17/1/2023 16:29:34.28555	"152,347,319"	"152,732,242"	"153,090,435"	"153,480,677"	"153,917,296"	"154,705,579"	"155,069,720"	"155,460,270"	"155,830,830"
17/1/2023 16:29:34.78555	"152,347,249"	"152,732,045"	"153,090,451"	"153,480,573"	"153,917,226"	"154,705,545"	"155,069,861"	"155,460,199"	"155,830,717"
17/1/2023 16:29:35.28555	"152,347,078"	"152,732,071"	"153,090,430"	"153,480,367"	"153,917,047"	"154,705,493"	"155,069,744"	"155,460,057"	"155,830,728"
17/1/2023 16:29:35.78555	"152,347,079"	"152,732,115"	"153,090,255"	"153,480,294"	"153,917,063"	"154,705,494"	"155,069,788"	"155,460,075"	"155,830,836"
17/1/2023 16:29:36.28555	"152,347,147"	"152,731,985"	"153,090,282"	"153,480,130"	"153,916,945"	"154,705,342"	"155,069,685"	"155,459,987"	"155,830,613"
17/1/2023 16:29:36.78555	"152,347,052"	"152,731,934"	"153,090,093"	"153,480,000"	"153,916,840"	"154,705,176"	"155,069,583"	"155,460,038"	"155,830,494"
17/1/2023 16:29:37.28555	"152,347,009"	"152,731,862"	"153,090,207"	"153,480,134"	"153,916,766"	"154,705,308"	"155,069,555"	"155,459,895"	"155,830,561"
17/1/2023 16:29:37.78555	"152,346,927"	"152,732,011"	"153,090,014"	"153,479,966"	"153,916,805"	"154,705,148"	"155,069,410"	"155,459,866"	"155,830,546"
17/1/2023 16:29:38.28555	"152,346,933"	"152,731,744"	"153,090,054"	"153,480,005"	"153,916,657"	"154,705,119"	"155,069,516"	"155,459,970"	"155,830,563"
17/1/2023 16:29:38.78555	"152,347,034"	"152,731,668"	"153,089,967"	"153,479,801"	"153,916,631"	"154,705,035"	"155,069,466"	"155,459,925"	"155,830,488"
17/1/2023 16:29:39.28555	"152,346,887"	"152,731,769"	"153,089,875"	"153,479,818"	"153,916,559"	"154,705,138"	"155,069,236"	"155,459,827"	"155,830,483"
17/1/2023 16:29:39.78555	"152,346,934"	"152,731,592"	"153,089,740"	"153,479,690"	"153,916,534"	"154,705,063"	"155,069,298"	"155,459,918"	"155,830,470"
17/1/2023 16:29:40.28555	"152,346,904"	"152,731,749"	"153,089,800"	"153,479,751"	"153,916,472"	"154,704,982"	"155,069,357"	"155,459,776"	"155,830,372"
17/1/2023 16:29:40.78555	"152,346,708"	"152,731,585"	"153,089,876"	"153,479,236"	"153,916,386"	"154,704,943"	"155,069,244"	"155,459,746"	"155,830,379"
17/1/2023 16:29:41.28555	"152,346,758"	"152,731,476"	"153,089,705"	"153,479,747"	"153,916,394"	"154,704,922"	"155,069,307"	"155,459,740"	"155,830,478"
17/1/2023 16:29:41.78555	"152,346,767"	"152,731,328"	"153,089,651"	"153,479,292"	"153,916,423"	"154,704,880"	"155,069,229"	"155,459,765"	"155,830,370"
17/1/2023 16:29:42.28555	"152,346,720"	"152,731,668"	"153,089,758"	"153,479,510"	"153,916,346"	"154,704,849"	"155,069,304"	"155,459,625"	"155,830,444"
17/1/2023 16:29:42.78555	"152,346,826"	"152,731,718"	"153,089,482"	"153,479,331"	"153,916,321"	"154,704,880"	"155,069,076"	"155,459,766"	"155,830,421"
17/1/2023 16:29:43.28555	"152,346,667"	"152,731,403"	"153,089,468"	"153,479,408"	"153,916,365"	"154,704,822"	"155,069,196"	"155,459,680"	"155,830,414"
17/1/2023 16:29:43.78555	"152,346,605"	"152,731,557"	"153,089,633"	"153,479,560"	"153,916,276"	"154,704,739"	"155,069,013"	"155,459,586"	"155,830,330"
17/1/2023 16:29:44.28555	"152,346,589"	"152,731,368"	"153,089,597"	"153,479,270"	"153,916,240"	"154,704,795"	"155,069,265"	"155,459,631"	"155,830,460"
17/1/2023 16:29:44.78555	"152,346,515"	"152,731,482"	"153,089,468"	"153,479,324"	"153,916,174"	"154,704,747"	"155,069,463"	"155,459,621"	"155,830,237"
17/1/2023 16:29:45.28555	"152,346,534"	"152,731,389"	"153,089,498"	"153,479,553"	"153,916,152"	"154,704,756"	"155,069,084"	"155,459,595"	"155,830,266"
17/1/2023 16:29:45.78555	"152,346,678"	"152,731,232"	"153,089,493"	"153,479,488"	"153,916,140"	"154,704,666"	"155,069,046"	"155,459,438"	"155,830,170"
17/1/2023 16:29:46.28555	"152,343,121"	"152,726,220"	"153,079,777"	"153,464,333"	"153,897,417"	"154,677,763"	"155,033,291"	"155,419,592"	"155,788,076"
17/1/2023 16:29:46.78555	"152,273,620"	"152,655,096"	"153,012,555"	"153,399,632"	"153,831,119"	"154,608,015"	"154,976,424"	"155,376,882"	"155,769,220"
17/1/2023 16:29:47.28555	"152,302,140"	"152,672,250"	"153,015,973"	"153,399,632"	"153,852,933"	"154,634,084"	"155,010,449"	"155,415,520"	"155,800,563"
17/1/2023 16:29:47.78555	"152,285,861"	"152,654,157"	"152,997,182"	"153,399,632"	"153,814,458"	"154,618,402"	"154,992,226"	"155,399,491"	"155,786,385"
17/1/2023 16:29:48.28555	"152,276,156"	"152,649,879"	"152,994,404"	"153,399,632"	"153,814,103"	"154,620,232"	"154,995,055"	"155,398,888"	"155,785,437"
17/1/2023 16:29:48.78555	"152,303,278"	"152,675,072"	"153,020,610"	"153,398,568"	"153,841,157"	"154,642,812"	"155,015,251"	"155,415,684"	"155,797,565"
17/1/2023 16:29:49.28555	"152,300,559"	"152,673,027"	"153,018,981"	"153,397,836"	"153,839,820"	"154,641,849"	"155,014,315"	"155,414,531"	"155,796,752"
17/1/2023 16:29:49.78555	"152,300,332"	"152,672,450"	"153,018,621"	"153,397,457"	"153,840,105"	"154,641,590"	"155,014,173"	"155,414,494"	"155,796,148"
17/1/2023 16:29:50.28555	"152,300,030"	"152,672,489"	"153,018,530"	"153,397,429"	"153,839,854"	"154,641,472"	"155,013,896"	"155,414,331"	"155,796,368"
17/1/2023 16:29:50.78555	"152,300,012"	"152,672,307"	"153,018,470"	"153,397,393"	"153,839,681"	"154,641,473"	"155,014,071"	"155,414,389"	"155,796,289"
17/1/2023 16:29:51.28555	"152,300,047"	"152,672,488"	"153,018,420"	"153,397,399"	"153,839,785"	"154,641,484"	"155,013,892"	"155,414,362"	"155,796,150"
17/1/2023 16:29:51.78555	"152,299,800"	"152,672,370"	"153,018,517"	"153,397,405"	"153,838,933"	"154,641,448"	"155,013,983"	"155,414,308"	"155,796,284"
17/1/2023 16:29:52.28555	"152,300,175"	"152,672,292"	"153,018,591"	"153,397,298"	"153,839,994"	"154,641,548"	"155,014,001"	"155,414,279"	"155,796,420"
17/1/2023 16:29:52.78555	"152,299,869"	"152,672,318"	"153,018,417"	"153,397,327"	"153,840,035"	"154,641,478"	"155,013,958"	"155,414,230"	"155,796,206"
17/1/2023 16:29:53.28555	"152,299,743"	"152,672,279"	"153,018,449"	"153,397,326"	"153,840,034"	"154,641,518"	"155,013,925"	"155,414,272"	"155,796,174"
17/1/2023 16:29:53.78555	"152,299,542"	"152,672,225"	"153,018,583"	"153,397,323"	"153,839,928"	"154,641,508"	"155,013,983"	"155,414,278"	"155,796,363"
17/1/2023 16:29:54.28555	"152,299,594"	"152,672,189"	"153,018,701"	"153,397,525"	"153,839,932"	"154,641,530"	"155,014,014"	"155,414,222"	"155,796,310"
17/1/2023 16:29:54.78555	"152,299,677"	"152,672,202"	"153,018,600"	"153,397,356"	"153,839,875"	"154,641,489"	"155,014,013"	"155,414,344"	"155,796,250"
17/1/2023 16:29:55.28555	"152,299,627"	"152,672,281"	"153,018,500"	"153,397,297"	"153,840,081"	"154,641,527"	"155,013,976"	"155,414,205"	"155,796,361"
17/1/2023 16:29:55.78555	"152,299,707"	"152,672,075"	"153,018,460"	"153,397,309"	"153,839,695"	"154,641,479"	"155,013,981"	"155,414,259"	"155,796,336"
17/1/2023 16:29:56.28555	"152,299,759"	"152,672,260"	"153,018,360"	"153,397,490"	"153,839,905"	"154,641,593"	"155,014,043"	"155,414,222"	"155,796,276"
17/1/2023 16:29:56.78555	"152,299,383"	"152,672,227"	"153,018,450"	"153,397,389"	"153,840,012"	"154,641,482"	"155,013,992"	"155,414,285"	"155,796,198"
17/1/2023 16:29:57.28555	"152,299,668"	"152,672,078"	"153,018,671"	"153,397,350"	"153,840,143"	"154,641,542"	"155,014,102"	"155,414,279"	"155,796,408"
17/1/2023 16:29:57.78555	"152,299,617"	"152,672,260"	"153,018,476"	"153,397,429"	"153,839,951"	"154,641,665"	"155,014,031"	"155,414,229"	"155,796,328"
17/1/2023 16:29:58.28555	"152,299,753"	"152,672,102"	"153,018,460"	"153,397,535"	"153,840,042"	"154,641,680"	"155,014,033"	"155,414,399"	"155,796,210"
17/1/2023 16:29:58.78555	"152,299,601"	"152,672,343"	"153,018,477"	"153,397,434"	"153,840,167"	"154,641,579"	"155,013,985"	"155,414,282"	"155,796,272"
17/1/2023 16:29:59.28555	"152,299,593"	"152,672,154"	"153,018,528"	"153,397,546"	"153,840,209"	"154,641,709"	"155,014,069"	"155,414,490"	"155,796,293"
17/1/2023 16:29:59.78555	"152,299,667"	"152,672,259"	"153,018,420"	"153,397,486"	"153,840,092"	"154,641,656"	"155,014,158"	"155,414,392"	"155,796,310"
17/1/2023 16:30:00.28555	"152,299,660"	"152,672,332"	"153,018,450"	"153,397,570"	"153,839,924"	"154,641,663"	"155,014,126"	"155,414,314"	"155,796,217"
17/1/2023 16:30:00.78555	"152,299,651"	"152,672,350"	"153,018,704"	"153,397,596"	"153,840,133"	"154,641,710"	"155,014,085"	"155,414,253"	"155,796,173"
17/1/2023 16:30:01.28555	"152,299,649"	"152,672,351"	"153,018,592"	"153,397,506"	"153,839,941"	"154,641,660"	"155,014,053"	"155,414,252"	"155,796,092"
17/1/2023 16:30:01.78555	"152,299,626"	"152,672,407"	"153,018,592"	"153,397,526"	"153,840,218"	"154,641,736"	"155,014,109"	"155,414,496"	"155,796,506"
17/1/2023 16:30:02.28555	"152,299,762"	"152,672,339"	"153,018,537"	"153,397,537"	"153,840,160"	"154,641,711"	"155,014,135"	"155,414,506"	"155,796,139"
17/1/2023 16:30:02.78555	"152,299,708"	"152,672,243"	"153,018,657"	"153,397,559"	"153,840,169"	"154,641,704"	"155,014,190"	"155,414,402"	"155,796,423"
17/1/2023 16:30:03.28555	"152,299,530"	"152,672,368"	"153,018,767"	"153,397,613"	"153,840,230"	"154,641,681"	"155,014,171"	"155,414,498"	"155,796,365"
17/1/2023 16:30:03.78555	"152,299,289"	"152,671,936"	"153,017,588"	"153,395,544"	"153,836,735"	"154,635,798"	"155,006,677"	"155,404,497"	"155,783,961"
17/1/2023 16:30:04.28555	"152,272,769"	"152,636,569"	"152,971,502"	"153,336,551"	"153,766,251"	"154,578,725"	"155,006,677"	"155,381,289"	"155,774,757"
17/1/2023 16:30:04.78555	"152,284,546"	"152,661,550"	"153,013,242"	"153,401,188"	"153,841,288"	"154,639,342"	"155,012,374"	"155,419,031"	"155,807,699"
17/1/2023 16:30:05.28555	"152,311,682"	"152,675,338"	"153,003,760"	"153,379,474"	"153,807,054"	"154,591,705"	"154,965,760"	"155,374,970"	"155,766,736"
17/1/2023 16:30:05.78555	"152,294,092"	"152,654,270"	"152,989,628"	"153,363,695"	"153,801,736"	"154,607,570"	"154,981,671"	"155,388,500"	"155,776,000"
17/1/2023 16:30:06.28555	"152,287,232"	"152,647,675"	"152,984,231"	"153,363,695"	"153,792,650"	"154,597,742"	"154,974,049"	"155,382,721"	"155,773,668"
17/1/2023 16:30:06.78555	"152,277,392"	"152,650,182"	"153,000,300"	"153,385,968"	"153,820,012"	"154,607,629"	"154,977,908"	"155,378,238"	"155,762,716"
17/1/2023 16:30:07.28555	"152,312,872"	"152,702,253"	"153,066,310"	"153,466,254"	"153,917,175"	"154,706,294"	"155,065,381"	"155,450,496"	"155,816,042"
17/1/2023 16:30:07.78555	"152,328,305"	"152,715,182"	"153,074,104"	"153,465,018"	"153,909,895"	"154,697,815"	"155,047,243"	"155,429,976"	"155,796,298"
17/1/2023 16:30:08.28555	"152,343,258"	"152,722,511"	"153,072,976"	"153,465,018"	"153,902,311"	"154,704,102"	"155,069,807"	"155,457,823"	"155,826,611"
17/1/2023 16:30:08.78555	"152,355,357"	"152,735,167"	"153,086,103"	"153,465,018"	"153,913,094"	"154,709,780"	"155,074,423"	"155,463,380"	"155,832,365"
17/1/2023 16:30:09.28555	"152,352,170"	"152,732,473"	"153,083,290"	"153,469,493"	"153,912,524"	"154,711,011"	"155,076,959"	"155,468,451"	"155,838,247"
17/1/2023 16:30:09.78555	"152,342,754"	"152,723,628"	"153,075,084"	"153,461,660"	"153,905,853"	"154,706,824"	"155,072,730"	"155,463,263"	"155,833,248"
17/1/2023 16:30:10.28555	"152,343,341"	"152,723,974"	"153,075,259"	"153,461,660"	"153,905,113"	"154,705,063"	"155,071,044"	"155,462,001"	"155,832,487"
17/1/2023 16:30:10.78555	"152,343,378"	"152,724,163"	"153,075,167"	"153,461,660"	"153,904,708"	"154,704,430"	"155,070,147"	"155,461,223"	"155,831,721"
17/1/2023 16:30:11.28555	"152,343,431"	"152,724,147"	"153,075,292"	"153,461,660"	"153,904,842"	"154,704,304"	"155,069,937"	"155,460,762"	"155,831,203"
